Местное время,meteostation,T,Po,Ff,Тип выезда
2013-01-01,Березники,-18.7625,745.675,0.75,Пожар 
2013-01-01,Бисер,-19.4125,717.6125,2.0,0
2013-01-01,Верещагино,-17.9,740.225,0.25,Пожар 
2013-01-01,Гайны,-17.375,743.6875,0.125,0
2013-01-01,Губаха,-22.95,735.0125,0.0,0
2013-01-01,Добрянка,-18.3625,747.5625,0.75,Пожар 
2013-01-01,Коса,-17.3375,744.7625,0.75,0
2013-01-01,Кочево,-18.1,745.4125,0.5,0
2013-01-01,Кудымкар,-18.1375,744.6,0.25,Пожар 
2013-01-01,Кунгур,-20.8,746.4,0.0,Пожар 
2013-01-01,Лысьва,-18.15,740.4625,0.625,Пожар 
2013-01-01,Ножовка,-17.8,749.15,1.5,0
2013-01-01,Октябрьский,-18.8625,728.9625,1.375,0
2013-01-01,Оса,-21.4875,752.7625,0.625,0
2013-01-01,Оханск,-16.9125,746.1875,1.625,0
2013-01-01,Пермь,-18.625,745.7125,0.75,Пожар 
2013-01-01,Чайковский,-17.1875,752.45,0.625,0
2013-01-01,Чердынь,-18.025,742.85,0.5,Пожар 
2013-01-01,Чермоз,-17.8,749.7,2.0,0
2013-01-01,Чернушка,-19.8,747.275,1.125,0
2013-01-02,Березники,-23.7125,750.7125,0.75,Пожар 
2013-01-02,Бисер,-25.3875,722.1875,0.875,Пожар 
2013-01-02,Верещагино,-24.4125,745.2625,0.625,0
2013-01-02,Гайны,-21.45,747.475,0.25,0
2013-01-02,Губаха,-27.9125,739.8,0.0,0
2013-01-02,Добрянка,-26.75,752.6875,0.125,Пожар 
2013-01-02,Коса,-23.0,748.8125,1.0,0
2013-01-02,Кочево,-24.8125,749.8375,0.25,0
2013-01-02,Кудымкар,-25.3125,749.5125,0.125,0
2013-01-02,Кунгур,-26.9,752.8,0.0,0
2013-01-02,Лысьва,-24.4625,748.3375,0.0,Пожар 
2013-01-02,Ножовка,-23.975,755.0,0.375,0
2013-01-02,Октябрьский,-15.7375,734.5,0.625,0
2013-01-02,Оса,-27.6625,758.55,0.375,0
2013-01-02,Оханск,-24.5125,751.6,0.875,0
2013-01-02,Пермь,-24.85,750.9,0.125,Пожар 
2013-01-02,Чайковский,-21.375,758.425,0.375,0
2013-01-02,Чердынь,-24.6,747.0875,1.25,0
2013-01-02,Чермоз,-29.9,755.7,0.0,Пожар 
2013-01-02,Чернушка,-22.15,753.175,1.0,Пожар 
2013-01-03,Березники,-21.67142857142857,748.2571428571429,3.0,0
2013-01-03,Бисер,-22.1,721.8,1.125,Пожар 
2013-01-03,Верещагино,-21.45,742.65,1.75,0
2013-01-03,Гайны,-18.275,742.575,2.625,0
2013-01-03,Губаха,-24.228571428571428,738.4142857142857,0.8571428571428571,0
2013-01-03,Добрянка,-22.12857142857143,751.1428571428571,2.142857142857143,0
2013-01-03,Коса,-19.27142857142857,744.6857142857143,3.2857142857142856,0
2013-01-03,Кочево,-19.457142857142856,745.5285714285714,2.2857142857142856,0
2013-01-03,Кудымкар,-20.375,746.1125,2.625,0
2013-01-03,Кунгур,-29.3,753.5,0.0,0
2013-01-03,Лысьва,-20.3625,744.9,2.125,Пожар 
2013-01-03,Ножовка,-22.25,753.35,1.5,0
2013-01-03,Октябрьский,-18.47142857142857,734.7428571428571,1.4285714285714286,0
2013-01-03,Оса,-24.4125,757.225,2.0,0
2013-01-03,Оханск,-23.8625,749.8875,2.375,0
2013-01-03,Пермь,-22.3375,749.7125,2.0,Пожар 
2013-01-03,Чайковский,-18.928571428571427,756.2285714285715,1.2857142857142858,0
2013-01-03,Чердынь,-22.557142857142857,743.8125,3.0,0
2013-01-03,Чермоз,-30.4,754.8,0.0,0
2013-01-03,Чернушка,-24.1125,753.1375,1.25,0
2013-01-04,Березники,-11.9,742.9571428571428,4.142857142857143,Пожар 
2013-01-04,Бисер,-14.2625,718.0125,1.5,0
2013-01-04,Верещагино,-11.7,736.9375,2.25,0
2013-01-04,Гайны,-12.3125,738.35,2.625,0
2013-01-04,Губаха,-11.785714285714286,733.7428571428571,2.7142857142857144,0
2013-01-04,Добрянка,-11.6,745.4428571428572,3.0,0
2013-01-04,Коса,-12.142857142857142,740.1428571428571,3.2857142857142856,0
2013-01-04,Кочево,-11.94285714285714,740.842857142857,2.7142857142857144,0
2013-01-04,Кудымкар,-11.6,740.7125,4.125,0
2013-01-04,Кунгур,-13.0,748.3,2.0,Пожар 
2013-01-04,Лысьва,-11.6875,739.9,3.75,0
2013-01-04,Ножовка,-10.4625,746.95,2.75,0
2013-01-04,Октябрьский,-12.0,730.3142857142857,2.2857142857142856,0
2013-01-04,Оса,-10.385714285714286,750.8571428571429,5.571428571428571,Пожар 
2013-01-04,Оханск,-11.0625,744.7375,3.625,0
2013-01-04,Пермь,-11.3125,743.7625,3.75,Пожар 
2013-01-04,Чайковский,-9.5,749.6,3.142857142857143,0
2013-01-04,Чердынь,-12.4875,739.075,3.0,0
2013-01-04,Чермоз,-11.5,749.0,4.0,0
2013-01-04,Чернушка,-10.8875,747.275,4.875,0
2013-01-05,Березники,-8.125,739.7375,3.25,0
2013-01-05,Бисер,-13.375,714.975,2.0,0
2013-01-05,Верещагино,-8.0625,734.1125,0.875,0
2013-01-05,Гайны,-11.7,736.7125,1.75,0
2013-01-05,Губаха,-8.525,730.3,2.0,0
2013-01-05,Добрянка,-6.975,741.825,2.25,0
2013-01-05,Коса,-10.042857142857144,737.925,1.375,0
2013-01-05,Кочево,-10.75,738.525,1.25,0
2013-01-05,Кудымкар,-10.025,737.9,1.75,0
2013-01-05,Кунгур,-6.3,742.7,3.0,Пожар 
2013-01-05,Лысьва,-6.725,736.1125,2.375,0
2013-01-05,Ножовка,-5.975,744.0375,1.875,0
2013-01-05,Октябрьский,-6.25,726.5125,2.0,0
2013-01-05,Оса,-5.8,747.4125,3.625,Пожар 
2013-01-05,Оханск,-6.775,740.675,2.5,0
2013-01-05,Пермь,-6.9,740.3125,3.0,Пожар 
2013-01-05,Чайковский,-4.15,747.15,2.125,0
2013-01-05,Чердынь,-9.45,736.8375,2.125,0
2013-01-05,Чермоз,-8.1,744.0,3.0,0
2013-01-05,Чернушка,-5.1125,743.5125,3.75,0
2013-01-06,Березники,-9.185714285714283,745.3142857142857,2.7142857142857144,Пожар 
2013-01-06,Бисер,-16.975,720.0375,1.75,0
2013-01-06,Верещагино,-6.7875,740.1,0.875,Пожар 
2013-01-06,Гайны,-17.925,742.5125,0.5,0
2013-01-06,Губаха,-10.742857142857144,736.0571428571429,1.7142857142857142,0
2013-01-06,Добрянка,-6.285714285714286,747.6428571428571,1.8571428571428568,0
2013-01-06,Коса,-14.642857142857142,743.8857142857142,1.1428571428571428,0
2013-01-06,Кочево,-14.285714285714286,744.5857142857143,0.2857142857142857,0
2013-01-06,Кудымкар,-10.325,743.8875,0.75,0
2013-01-06,Кунгур,-5.8,747.3,1.0,0
2013-01-06,Лысьва,-8.7,741.3375,1.5,0
2013-01-06,Ножовка,-5.0625,749.825,1.125,0
2013-01-06,Октябрьский,-5.014285714285714,731.5571428571428,0.8571428571428571,0
2013-01-06,Оса,-4.685714285714285,753.4,1.4285714285714286,0
2013-01-06,Оханск,-6.025,746.5625,1.625,0
2013-01-06,Пермь,-6.275,746.0875,1.75,Пожар 
2013-01-06,Чайковский,-4.285714285714286,753.0142857142857,1.1428571428571428,0
2013-01-06,Чердынь,-11.7,742.0,1.875,0
2013-01-06,Чермоз,-7.8,748.8,4.0,Пожар 
2013-01-06,Чернушка,-5.1125,748.7875,1.125,0
2013-01-07,Березники,-7.685714285714285,750.1,1.2857142857142858,Пожар 
2013-01-07,Бисер,-14.175,723.4,0.625,0
2013-01-07,Верещагино,-6.9125,744.8875,0.375,Пожар 
2013-01-07,Гайны,-18.475,748.35,0.25,0
2013-01-07,Губаха,-11.028571428571428,740.2714285714285,0.0,0
2013-01-07,Добрянка,-6.542857142857143,752.2714285714285,0.8571428571428571,0
2013-01-07,Коса,-14.457142857142856,749.5428571428572,0.8571428571428571,0
2013-01-07,Кочево,-9.7,750.2714285714285,0.4285714285714285,0
2013-01-07,Кудымкар,-8.6625,749.05,0.125,0
2013-01-07,Кунгур,-6.5,752.4,0.0,Пожар 
2013-01-07,Лысьва,-7.425,745.5125,0.75,0
2013-01-07,Ножовка,-6.275,754.4875,0.875,0
2013-01-07,Октябрьский,-9.342857142857143,735.4857142857143,0.7142857142857143,0
2013-01-07,Оса,-5.285714285714286,757.9714285714286,1.0,0
2013-01-07,Оханск,-5.925,751.1875,1.25,0
2013-01-07,Пермь,-6.425,750.5,1.25,Пожар 
2013-01-07,Чайковский,-5.971428571428571,757.7714285714285,0.7142857142857143,0
2013-01-07,Чердынь,-15.5625,747.1875,0.625,0
2013-01-07,Чермоз,-8.7,754.6,1.0,0
2013-01-07,Чернушка,-10.775,753.2125,0.5,0
2013-01-08,Березники,-10.6,748.8375,0.875,Пожар 
2013-01-08,Бисер,-13.7375,722.05,0.5,0
2013-01-08,Верещагино,-8.775,744.1125,0.25,0
2013-01-08,Гайны,-17.95,747.275,0.375,0
2013-01-08,Губаха,-12.25,739.3125,0.0,0
2013-01-08,Добрянка,-9.025,751.3375,1.125,0
2013-01-08,Коса,-17.4375,748.25,0.875,0
2013-01-08,Кочево,-10.5875,749.0625,0.125,0
2013-01-08,Кудымкар,-11.175,748.1,0.25,0
2013-01-08,Кунгур,-10.6,753.0,1.0,0
2013-01-08,Лысьва,-11.0375,744.8,1.25,0
2013-01-08,Ножовка,-8.65,753.7375,0.625,0
2013-01-08,Октябрьский,-9.8625,734.7375,0.625,0
2013-01-08,Оса,-9.225,757.1125,0.625,0
2013-01-08,Оханск,-8.575,750.4625,1.0,0
2013-01-08,Пермь,-8.6875,749.6875,0.875,Пожар 
2013-01-08,Чайковский,-7.4,756.9125,1.0,0
2013-01-08,Чердынь,-19.1,746.3375,0.25,0
2013-01-08,Чермоз,-11.7,754.7,0.0,0
2013-01-08,Чернушка,-9.4875,752.6375,1.25,0
2013-01-09,Березники,-16.425,745.8125,0.5,0
2013-01-09,Бисер,-17.1375,718.375,0.75,0
2013-01-09,Верещагино,-13.575,740.775,0.25,0
2013-01-09,Гайны,-18.5,744.05,0.25,0
2013-01-09,Губаха,-16.2375,735.5625,0.0,0
2013-01-09,Добрянка,-14.825,747.95,1.0,0
2013-01-09,Коса,-17.7,745.2625,0.625,0
2013-01-09,Кочево,-17.7,746.1875,0.25,0
2013-01-09,Кудымкар,-18.45,745.2625,0.25,Пожар 
2013-01-09,Кунгур,-18.6,749.2,0.0,Пожар 
2013-01-09,Лысьва,-13.8,741.1625,0.875,Пожар 
2013-01-09,Ножовка,-12.125,749.975,0.375,0
2013-01-09,Октябрьский,-12.4,730.6750000000001,0.5,0
2013-01-09,Оса,-13.7,753.425,0.375,0
2013-01-09,Оханск,-12.95,746.9125,1.5,0
2013-01-09,Пермь,-13.9875,746.1875,0.5,Пожар 
2013-01-09,Чайковский,-10.075,753.1375,0.375,0
2013-01-09,Чердынь,-17.625,743.1,0.375,0
2013-01-09,Чермоз,-14.1,751.4,0.0,0
2013-01-09,Чернушка,-13.725,748.6125,0.375,0
2013-01-10,Березники,-19.125,745.5375,1.0,0
2013-01-10,Бисер,-21.225,718.2125,1.75,0
2013-01-10,Верещагино,-21.975,740.075,0.0,0
2013-01-10,Гайны,-14.925,742.775,0.875,0
2013-01-10,Губаха,-17.725,735.1625,1.125,0
2013-01-10,Добрянка,-22.2875,747.725,0.5,0
2013-01-10,Коса,-15.95,744.225,1.0,0
2013-01-10,Кочево,-15.5875,745.2,0.125,0
2013-01-10,Кудымкар,-20.075,744.7125,0.0,Пожар 
2013-01-10,Кунгур,-19.7,746.9,0.0,Пожар 
2013-01-10,Лысьва,-16.85,740.3,0.25,0
2013-01-10,Ножовка,-16.7125,748.9625,1.0,0
2013-01-10,Октябрьский,-16.625,728.5,1.0,0
2013-01-10,Оса,-19.025,752.4875,1.125,0
2013-01-10,Оханск,-18.3875,746.1625,2.0,0
2013-01-10,Пермь,-20.05,745.5375,0.5,Пожар 
2013-01-10,Чайковский,-16.2,752.125,0.75,0
2013-01-10,Чердынь,-17.4875,742.55,0.625,0
2013-01-10,Чермоз,-25.9,750.6,0.0,0
2013-01-10,Чернушка,-17.7,746.7875,1.5,0
2013-01-11,Березники,-19.3125,746.2875,1.125,Пожар 
2013-01-11,Бисер,-22.9,718.5875,1.125,0
2013-01-11,Верещагино,-22.5875,741.3249999999999,0.25,0
2013-01-11,Гайны,-14.5125,743.8375,0.875,0
2013-01-11,Губаха,-21.4375,736.1625,0.25,0
2013-01-11,Добрянка,-26.3375,748.775,0.375,0
2013-01-11,Коса,-15.9375,745.0875,1.25,0
2013-01-11,Кочево,-17.0125,746.1125,0.375,0
2013-01-11,Кудымкар,-22.2125,745.9,0.25,Пожар 
2013-01-11,Кунгур,-20.3,748.0,0.0,0
2013-01-11,Лысьва,-20.5,741.3375,0.5,0
2013-01-11,Ножовка,-21.8625,750.5125,0.375,0
2013-01-11,Октябрьский,-18.2875,729.4,0.875,0
2013-01-11,Оса,-23.5625,753.7375,0.25,0
2013-01-11,Оханск,-20.6,747.275,2.375,0
2013-01-11,Пермь,-22.2875,746.7,0.375,Пожар 
2013-01-11,Чайковский,-19.775,753.5375,0.5,0
2013-01-11,Чердынь,-17.625,742.95,1.125,0
2013-01-11,Чермоз,-28.9,751.6,0.0,0
2013-01-11,Чернушка,-18.8125,747.925,1.875,0
2013-01-12,Березники,-14.742857142857144,739.5857142857143,3.857142857142857,0
2013-01-12,Бисер,-18.1,713.25,3.375,0
2013-01-12,Верещагино,-19.1,738.9125,1.875,0
2013-01-12,Гайны,-13.6875,737.3125,3.625,0
2013-01-12,Губаха,-16.12857142857143,730.9285714285714,2.2857142857142856,0
2013-01-12,Добрянка,-18.04285714285714,744.157142857143,2.4285714285714284,0
2013-01-12,Коса,-13.171428571428573,738.2714285714285,3.4285714285714284,0
2013-01-12,Кочево,-13.328571428571427,740.1714285714286,3.142857142857143,0
2013-01-12,Кудымкар,-14.5375,741.1875,3.75,0
2013-01-12,Кунгур,-24.7,748.6,0.0,Пожар 
2013-01-12,Лысьва,-18.775,737.9625,2.25,Пожар 
2013-01-12,Ножовка,-23.4625,750.25,1.75,0
2013-01-12,Октябрьский,-22.357142857142858,729.7571428571429,1.5714285714285714,0
2013-01-12,Оса,-22.214285714285715,753.0,1.0,Пожар 
2013-01-12,Оханск,-22.3875,745.6875,2.0,0
2013-01-12,Пермь,-18.85,743.8625,1.125,Пожар 
2013-01-12,Чайковский,-21.27142857142857,753.9428571428572,1.4285714285714286,0
2013-01-12,Чердынь,-13.9375,735.7125,2.5,0
2013-01-12,Чермоз,-19.0,749.8,1.0,0
2013-01-12,Чернушка,-26.1875,749.0625,2.0,Пожар 
2013-01-13,Березники,-13.9125,733.1625,4.0,Пожар 
2013-01-13,Бисер,-18.1,706.6875,4.625,0
2013-01-13,Верещагино,-15.875,730.7375,3.5,Пожар 
2013-01-13,Гайны,-11.65,730.5125,3.125,0
2013-01-13,Губаха,-15.325,723.9125,2.125,0
2013-01-13,Добрянка,-15.425,737.075,2.5,Пожар 
2013-01-13,Коса,-12.25,731.7,3.125,0
2013-01-13,Кочево,-12.8125,733.3375,2.75,0
2013-01-13,Кудымкар,-13.675,733.375,4.375,0
2013-01-13,Кунгур,-18.8,739.4,5.0,Пожар 
2013-01-13,Лысьва,-16.45,730.6,3.375,0
2013-01-13,Ножовка,-15.6875,742.05,3.875,0
2013-01-13,Октябрьский,-18.1125,723.2625,4.5,0
2013-01-13,Оса,-15.1875,744.9625,3.375,0
2013-01-13,Оханск,-15.9625,737.5375,3.125,0
2013-01-13,Пермь,-15.9125,736.1125,2.5,0
2013-01-13,Чайковский,-15.4,746.3125,2.875,0
2013-01-13,Чердынь,-12.475,728.9125,2.75,Пожар 
2013-01-13,Чермоз,-14.9,738.9,8.0,0
2013-01-13,Чернушка,-16.3375,741.8625,4.0,0
2013-01-14,Березники,-13.0,731.85,3.0,0
2013-01-14,Бисер,-17.9,705.5375,2.125,0
2013-01-14,Верещагино,-11.625,729.4,1.5,0
2013-01-14,Гайны,-10.0625,729.0875,3.375,0
2013-01-14,Губаха,-15.133333333333333,722.6833333333334,1.3333333333333333,0
2013-01-14,Добрянка,-13.566666666666668,735.6833333333334,2.1666666666666665,0
2013-01-14,Коса,-10.066666666666666,730.5666666666666,2.6666666666666665,0
2013-01-14,Кочево,-10.216666666666669,732.3000000000001,2.333333333333333,0
2013-01-14,Кудымкар,-10.7125,732.0625,2.0,0
2013-01-14,Кунгур,-15.8,738.1,2.0,Пожар 
2013-01-14,Лысьва,-14.7,728.8875,2.5,0
2013-01-14,Ножовка,-12.65,740.2625,3.25,0
2013-01-14,Октябрьский,-14.95,720.85,2.833333333333333,0
2013-01-14,Оса,-12.783333333333331,743.0333333333333,3.0,0
2013-01-14,Оханск,-12.55,735.7875,2.625,0
2013-01-14,Пермь,-12.3375,734.375,2.25,Пожар 
2013-01-14,Чайковский,-11.566666666666668,744.2166666666667,3.0,0
2013-01-14,Чердынь,-11.0875,727.3375,3.25,0
2013-01-14,Чермоз,-13.4,738.8,2.0,0
2013-01-14,Чернушка,-13.5,739.325,2.75,0
2013-01-15,Березники,-14.2125,732.725,3.875,Пожар 
2013-01-15,Бисер,-15.9625,704.3375,3.875,0
2013-01-15,Верещагино,-12.7875,730.325,3.625,0
2013-01-15,Гайны,-16.4875,732.775,2.625,0
2013-01-15,Губаха,-14.65,722.4125,2.375,0
2013-01-15,Добрянка,-12.65,735.7875,3.125,0
2013-01-15,Коса,-15.075,733.225,4.125,0
2013-01-15,Кочево,-13.725,734.525,4.5,0
2013-01-15,Кудымкар,-14.025,733.825,4.375,Пожар 
2013-01-15,Кунгур,-9.5,732.5,5.0,Пожар 
2013-01-15,Лысьва,-13.05,727.925,2.875,Пожар 
2013-01-15,Ножовка,-12.6125,740.65,3.375,0
2013-01-15,Октябрьский,-13.45,720.0875,3.5,0
2013-01-15,Оса,-12.35,743.15,3.75,0
2013-01-15,Оханск,-12.175,736.0875,4.375,Пожар 
2013-01-15,Пермь,-12.2875,734.5125,3.5,Пожар 
2013-01-15,Чайковский,-10.475,744.7,4.0,0
2013-01-15,Чердынь,-15.6875,730.1,2.5,0
2013-01-15,Чермоз,-11.6,735.6,3.0,0
2013-01-15,Чернушка,-12.6875,737.9125,4.375,0
2013-01-16,Березники,-24.1875,742.8,2.625,Пожар 
2013-01-16,Бисер,-24.6,713.125,3.75,0
2013-01-16,Верещагино,-20.15,739.5,2.375,Пожар 
2013-01-16,Гайны,-24.1875,741.9125,2.875,0
2013-01-16,Губаха,-24.2125,732.3,1.375,0
2013-01-16,Добрянка,-22.3,745.9125,1.625,0
2013-01-16,Коса,-23.5875,742.725,3.75,0
2013-01-16,Кочево,-22.4625,744.0125,2.875,0
2013-01-16,Кудымкар,-22.6625,743.4,3.625,Пожар 
2013-01-16,Кунгур,-21.7,745.3,3.0,0
2013-01-16,Лысьва,-21.7875,737.8875,2.625,Пожар 
2013-01-16,Ножовка,-19.45,749.85,1.25,Пожар 
2013-01-16,Октябрьский,-19.7,728.8,2.125,0
2013-01-16,Оса,-20.1,752.8625,2.25,0
2013-01-16,Оханск,-19.5375,745.65,2.625,0
2013-01-16,Пермь,-20.0375,744.3625,2.5,Пожар 
2013-01-16,Чайковский,-15.575,753.575,2.5,0
2013-01-16,Чердынь,-25.6875,739.6625,2.5,0
2013-01-16,Чермоз,-23.8,746.0,2.0,0
2013-01-16,Чернушка,-19.925,747.95,2.0,0
2013-01-17,Березники,-25.8,750.5,1.75,Пожар 
2013-01-17,Бисер,-27.7125,721.25,3.125,0
2013-01-17,Верещагино,-25.0,747.775,1.125,Пожар 
2013-01-17,Гайны,-22.3375,748.0375,4.375,0
2013-01-17,Губаха,-25.925,740.5375,0.875,0
2013-01-17,Добрянка,-26.1875,754.1125,1.875,Пожар 
2013-01-17,Коса,-21.85,749.2875,3.75,0
2013-01-17,Кочево,-23.1125,751.2625,2.375,0
2013-01-17,Кудымкар,-24.875,750.9875,2.125,0
2013-01-17,Кунгур,-33.1,755.6,0.0,0
2013-01-17,Лысьва,-26.875,746.6875,1.5,0
2013-01-17,Ножовка,-28.6,758.675,0.375,0
2013-01-17,Октябрьский,-27.6125,737.4,1.0,0
2013-01-17,Оса,-33.6875,762.0625,0.125,Пожар 
2013-01-17,Оханск,-28.9625,754.525,2.0,0
2013-01-17,Пермь,-24.325,753.0375,1.75,Пожар 
2013-01-17,Чайковский,-24.4625,762.225,0.75,0
2013-01-17,Чердынь,-25.9125,746.1375,2.5,0
2013-01-17,Чермоз,-35.8,757.7,1.0,0
2013-01-17,Чернушка,-31.025,757.025,0.375,0
2013-01-18,Березники,-16.525,747.2875,4.125,Пожар 
2013-01-18,Бисер,-20.6625,720.325,5.25,0
2013-01-18,Верещагино,-21.4125,746.1,1.625,0
2013-01-18,Гайны,-15.9,743.825,5.625,0
2013-01-18,Губаха,-17.925,737.4,2.875,0
2013-01-18,Добрянка,-21.125,752.4125,3.4285714285714284,0
2013-01-18,Коса,-15.3,745.6125,4.375,0
2013-01-18,Кочево,-16.2125,747.6375,3.875,0
2013-01-18,Кудымкар,-18.1625,748.3,4.25,Пожар 
2013-01-18,Кунгур,-27.3,755.6,2.0,0
2013-01-18,Лысьва,-21.4375,745.6375,3.125,0
2013-01-18,Ножовка,-27.9625,757.3375,0.125,Пожар 
2013-01-18,Октябрьский,-25.05,737.15,1.125,0
2013-01-18,Оса,-33.0,760.775,0.125,Пожар 
2013-01-18,Оханск,-27.8,753.2125,2.375,0
2013-01-18,Пермь,-20.575,751.55,2.25,Пожар 
2013-01-18,Чайковский,-26.5375,760.675,0.125,0
2013-01-18,Чердынь,-15.5875,742.075,4.625,0
2013-01-18,Чермоз,-20.8,755.2,2.0,Пожар 
2013-01-18,Чернушка,-32.8125,756.325,0.625,Пожар 
2013-01-19,Березники,-18.0625,744.0125,2.25,0
2013-01-19,Бисер,-18.9125,717.275,2.125,0
2013-01-19,Верещагино,-21.075,739.2375,1.125,Пожар 
2013-01-19,Гайны,-16.8625,740.45,3.125,0
2013-01-19,Губаха,-18.675,734.6625,0.625,0
2013-01-19,Добрянка,-18.7,747.0375,1.5,0
2013-01-19,Коса,-16.95,742.1,2.125,0
2013-01-19,Кочево,-17.575,743.3875,1.75,0
2013-01-19,Кудымкар,-19.8875,743.4125,1.5,0
2013-01-19,Кунгур,-25.9,749.8,0.0,0
2013-01-19,Лысьва,-17.1875,740.525,1.625,Пожар 
2013-01-19,Ножовка,-17.6875,748.65,1.0,Пожар 
2013-01-19,Октябрьский,-11.4125,730.1375,2.125,0
2013-01-19,Оса,-21.0875,752.3625,0.75,Пожар 
2013-01-19,Оханск,-21.025,745.7375,1.125,0
2013-01-19,Пермь,-19.1,745.275,0.875,Пожар 
2013-01-19,Чайковский,-16.6,750.8571428571429,0.1428571428571428,0
2013-01-19,Чердынь,-20.4,739.9875,3.5,0
2013-01-19,Чермоз,-22.2,751.5,1.0,0
2013-01-19,Чернушка,-16.375,748.0375,1.5,0
2013-01-20,Березники,-17.0,739.4875,1.5,Пожар 
2013-01-20,Бисер,-13.1125,712.9125,1.25,0
2013-01-20,Верещагино,-16.0875,734.8,0.75,Пожар 
2013-01-20,Гайны,-15.8375,736.6,1.75,0
2013-01-20,Губаха,-16.3875,729.575,0.25,0
2013-01-20,Добрянка,-13.6875,742.35,0.75,0
2013-01-20,Коса,-15.65,739.0,1.875,Пожар 
2013-01-20,Кочево,-16.425,739.075,1.125,0
2013-01-20,Кудымкар,-20.25,739.075,0.75,0
2013-01-20,Кунгур,-16.1,742.4,0.0,Пожар 
2013-01-20,Лысьва,-10.2875,735.3625,1.625,0
2013-01-20,Ножовка,-11.5,744.5375,0.625,0
2013-01-20,Октябрьский,-7.85,725.925,2.5,0
2013-01-20,Оса,-14.15,747.8125,0.625,Пожар 
2013-01-20,Оханск,-13.5375,741.1375,1.0,0
2013-01-20,Пермь,-11.725,740.4125,1.25,Пожар 
2013-01-20,Чайковский,-9.375,747.675,1.25,0
2013-01-20,Чердынь,-17.55,736.2375,1.75,0
2013-01-20,Чермоз,-21.4,744.4,1.0,0
2013-01-20,Чернушка,-7.0,743.475,2.75,0
2013-01-21,Березники,-14.9625,737.6625,1.5,Пожар 
2013-01-21,Бисер,-11.1125,711.1875,1.375,0
2013-01-21,Верещагино,-11.175,732.25,0.875,0
2013-01-21,Гайны,-16.575,735.05,1.25,0
2013-01-21,Губаха,-14.55,727.7125,0.0,Пожар 
2013-01-21,Добрянка,-10.2875,739.9125,1.125,0
2013-01-21,Коса,-16.7375,736.3125,1.75,0
2013-01-21,Кочево,-16.6875,737.1875,0.875,0
2013-01-21,Кудымкар,-16.4375,736.9625,0.875,0
2013-01-21,Кунгур,-9.3,742.2,0.0,0
2013-01-21,Лысьва,-7.824999999999999,732.9428571428572,1.5,0
2013-01-21,Ножовка,-5.9625,741.4125,1.25,0
2013-01-21,Октябрьский,-3.9875,723.775,2.875,0
2013-01-21,Оса,-6.574999999999999,744.75,1.25,0
2013-01-21,Оханск,-9.1125,738.3875,0.75,0
2013-01-21,Пермь,-8.737499999999999,737.9375,0.625,Пожар 
2013-01-21,Чайковский,-5.2875,744.3,1.5,0
2013-01-21,Чердынь,-18.0875,734.4875,2.125,0
2013-01-21,Чермоз,-14.6,744.3,0.0,0
2013-01-21,Чернушка,-3.25,740.7625,3.625,0
2013-01-22,Березники,-10.2875,727.6375,2.75,Пожар 
2013-01-22,Бисер,-8.5125,701.4375,2.25,0
2013-01-22,Верещагино,-8.75,722.6375,1.75,0
2013-01-22,Гайны,-17.45,728.4,2.625,0
2013-01-22,Губаха,-7.487500000000001,717.3625,1.375,Пожар 
2013-01-22,Добрянка,-7.9625,729.325,1.75,Пожар 
2013-01-22,Коса,-15.3125,728.5125,4.125,0
2013-01-22,Кочево,-14.3125,729.4375,3.625,0
2013-01-22,Кудымкар,-12.525,727.8375,4.5,0
2013-01-22,Кунгур,-1.2,730.2,3.0,0
2013-01-22,Лысьва,-3.1500000000000004,722.525,2.875,0
2013-01-22,Ножовка,-5.0625,732.05,3.25,0
2013-01-22,Октябрьский,-5.2,714.3125,5.125,0
2013-01-22,Оса,-4.1375,735.0571428571428,3.375,0
2013-01-22,Оханск,-5.0875,728.4625,3.0,0
2013-01-22,Пермь,-4.55,727.5,2.75,0
2013-01-22,Чайковский,-5.1375,735.5875,3.375,0
2013-01-22,Чердынь,-15.6625,726.2875,2.125,0
2013-01-22,Чермоз,-9.0,732.4,4.0,0
2013-01-22,Чернушка,-4.5875,731.45,6.0,0
2013-01-23,Березники,-18.275,731.375,2.625,0
2013-01-23,Бисер,-16.8625,703.6,4.875,0
2013-01-23,Верещагино,-17.1625,728.275,2.375,0
2013-01-23,Гайны,-19.775,728.95,3.25,0
2013-01-23,Губаха,-16.7875,721.5,1.625,0
2013-01-23,Добрянка,-16.3,734.7125,2.25,0
2013-01-23,Коса,-19.3625,730.2,2.625,0
2013-01-23,Кочево,-18.625,731.4125,2.0,0
2013-01-23,Кудымкар,-17.95,731.225,2.0,0
2013-01-23,Кунгур,-17.9,734.9,2.0,0
2013-01-23,Лысьва,-15.075,727.4,2.5,0
2013-01-23,Ножовка,-14.925,739.1,3.75,0
2013-01-23,Октябрьский,-14.375,719.5375,4.25,0
2013-01-23,Оса,-15.1,742.025,2.75,0
2013-01-23,Оханск,-15.875,734.7625,2.875,0
2013-01-23,Пермь,-15.65,733.5,2.875,Пожар 
2013-01-23,Чайковский,-14.1125,742.9375,2.875,0
2013-01-23,Чердынь,-22.3,727.7375,2.5,0
2013-01-23,Чермоз,-22.2,736.6,1.0,Пожар 
